PV MassSpec-24.10.00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EXPORTED RUN DATA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Run Path and Name: C:\Pfeiffer Vacuum\data\005-21-2025\1000ppm.isi;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05/21/2025 15:58:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SensorID:  RGA PrismaPro A 200 47505932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39 Bins;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1141 TimePoints;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time Relative (sec);Time Absolute (UTC);Time Absolute (Date_Time);Step;Ionizer_State;Pressure_(mBar);External_Pressure_(mBar);12_amu_(Methane_/_CH4);13_amu_(Methane_/_CH4);14_amu_(Nitrogen_/_N2);15_amu_(Methane_/_CH4);16_amu_(Oxygen_/_O2);17_amu_(Water_/_H2O);18_amu_(Water_/_H2O);22_amu_(Carbon_dioxide_/_CO2);28_amu_(Nitrogen_/_N2);29_amu_(Nitrogen_/_N2);32_amu_(Oxygen_/_O2);44_amu_(Carbon_dioxide_/_CO2);45_amu_(Carbon_dioxide_/_CO2);Periph:_Digital_In_0;Periph:_Digital_In_1;Periph:_Digital_In_13;Periph:_Digital_In_14;Periph:_Digital_In_15;Periph:_Digital_In_16;Periph:_Digital_In_17;Periph:_Digital_Out_2;Periph:_Digital_Out_3;Periph:_Digital_Out_4;Periph:_Digital_Out_5;Periph:_Digital_Out_6;Periph:_Digital_Out_7;Periph:_Digital_Out_8;Periph:_Digital_Out_9;Periph:_Digital_Out_10;Periph:_Digital_Out_11;;ch4;co2;n2;o2
100.615;1747836036.223;4:00:36 PM;1;3;3.896839189e-05;6.704166481e-06;1.972491316e-13;4.532101962e-13;4.890500227e-10;4.667887604e-12;1.732974458e-10;7.159455862e-13;2.554870161e-12;4.999999912e-15;2.901366924e-09;2.000505837e-11;6.673115394e-10;2.217894786e-13;6.038557512e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.444948871e-09;0.1398313571;0.00479573791;79.11031786;20.74505504
102.482;1747836038.090;4:00:38 PM;1;3;3.892335735e-05;6.660628969e-06;1.779114779e-13;4.602567242e-13;4.888855987e-10;4.687061069e-12;1.733238691e-10;7.681937768e-13;2.569801793e-12;4.999999912e-15;2.88330404e-09;2.005061915e-11;6.690057952e-10;1.881744679e-13;1.313278371e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.312629631e-09;0.1410246284;0.003885871504;78.97012597;20.88496353
104.348;1747836039.956;4:00:39 PM;1;3;3.877818381e-05;6.686208053e-06;1.188032826e-13;4.617587237e-13;4.906177686e-10;4.699730188e-12;1.743533928e-10;8.181750633e-13;2.643375753e-12;4.999999912e-15;2.896715312e-09;2.001374413e-11;6.677003395e-10;1.445543175e-13;1.779044306e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.513860492e-09;0.1408919689;0.002314014096;79.07242515;20.78436886
106.215;1747836041.823;4:00:41 PM;1;3;3.893216854e-05;6.612297511e-06;6.065588705e-14;3.678600664e-13;4.880686411e-10;4.698954767e-12;1.727045312e-10;8.048708184e-13;2.659904632e-12;4.999999912e-15;2.878156824e-09;1.98698575e-11;6.608429359e-10;1.23340872e-13;7.308535694e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.80197431e-09;0.1415670096;0.001759503686;79.13629919;20.7203743
108.081;1747836043.689;4:00:43 PM;1;3;3.895546615e-05;6.722180842e-06;4.072183739e-14;3.196939512e-13;4.890855498e-10;4.647296437e-12;1.73671813e-10;8.453836047e-13;2.655179679e-12;6.353775064e-14;2.905474972e-09;1.995858166e-11;6.67566169e-10;9.332705913e-14;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.231294201e-08;0.1385245315;0.0006900510296;79.12934859;20.73143682
109.947;1747836045.555;4:00:45 PM;1;3;3.889903383e-05;6.640242191e-06;1.275603565e-13;3.425212859e-13;4.887413807e-10;4.636570641e-12;1.737123917e-10;8.986893261e-13;2.71826615e-12;7.273290992e-14;2.90117641e-09;2.002483596e-11;6.685462184e-10;8.168165715e-14;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.468094644e-09;0.138464346;0.0003273015464;79.08266423;20.77854412
111.814;1747836047.422;4:00:47 PM;1;3;3.899467629e-05;6.650420346e-06;1.462678042e-13;3.848252283e-13;4.888673355e-10;4.58040203e-12;1.7320613e-10;8.116686034e-13;2.636968552e-12;4.575277264e-14;2.899937845e-09;2.005091232e-11;6.676799114e-10;1.659215706e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.525545696e-09;0.1369714112;0.002957467502;79.09790669;20.76216443
113.68;1747836049.288;4:00:49 PM;1;3;3.874095637e-05;6.645325357e-06;2.057398712e-13;3.967459499e-13;4.885751248e-10;4.60524674e-12;1.735045302e-10;7.72963399e-13;2.514554754e-12;4.999999912e-15;2.889992023e-09;1.988225383e-11;6.636225458e-10;3.214920463e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.558324493e-10;0.1383398778;0.007843942725;79.13070132;20.72311486
115.547;1747836051.155;4:00:51 PM;1;3;3.87832406e-05;6.704166481e-06;1.844024743e-13;4.587031167e-13;4.88407037e-10;4.620269878e-12;1.73172407e-10;8.181660644e-13;2.623577137e-12;4.999999912e-15;2.902455831e-09;1.995621203e-11;6.63894939e-10;2.213643358e-13;1.813439129e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.991767686e-09;0.1384890831;0.004995152299;79.19688;20.65963576
117.413;1747836053.021;4:00:53 PM;1;3;3.875769471e-05;6.771315384e-06;1.686277122e-13;4.880423865e-13;4.890723382e-10;4.67954538e-12;1.734991872e-10;6.897733795e-13;2.547077349e-12;4.999999912e-15;2.886029193e-09;1.994933559e-11;6.646576067e-10;2.11611097e-13;9.434559254e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.622622621e-09;0.1409385616;0.004558764529;79.08557071;20.76893196
119.279;1747836054.887;4:00:54 PM;1;3;3.896044655e-05;6.609764114e-06;1.701306197e-13;4.899953056e-13;4.863558445e-10;4.670769847e-12;1.725065368e-10;8.32237816e-13;2.57974718e-12;4.999999912e-15;2.875301774e-09;1.992783542e-11;6.630942462e-10;2.000633003e-13;7.44782518e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.927909537e-09;0.141173166;0.004176824634;79.06551951;20.7891305
121.146;1747836056.754;4:00:56 PM;1;3;3.894319889e-05;6.717023552e-06;1.101676665e-13;4.260976337e-13;4.86798879e-10;4.659596927e-12;1.731436661e-10;8.148640183e-13;2.629343791e-12;4.999999912e-15;2.88681723e-09;2.002788733e-11;6.646486139e-10;1.256636803e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.201402675e-10;0.1400913956;0.001708231007;79.09294875;20.76525162
123.012;1747836058.620;4:00:58 PM;1;3;3.880625081e-05;6.729920187e-06;5.816531881e-14;3.849834676e-13;4.858790037e-10;4.678308522e-12;1.719513976e-10;7.873701691e-13;2.681098182e-12;4.680317142e-14;2.874271932e-09;1.989523997e-11;6.650278661e-10;8.225562701e-14;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.130217645e-09;0.1409740408;0.0003481364821;79.02021301;20.83846481
124.879;1747836060.487;4:01:00 PM;1;3;3.866080078e-05;6.704166481e-06;6.505807991e-14;2.687643673e-13;4.850098656e-10;4.565075748e-12;1.715181747e-10;8.152747141e-13;2.768660952e-12;5.221840213e-14;2.874369853e-09;1.979739636e-11;6.612777548e-10;1.249154859e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.542976111e-08;0.1373354578;0.001692449585;79.112098;20.74887409
126.745;1747836062.353;4:01:02 PM;1;3;3.881460361e-05;6.727334494e-06;8.560245069e-14;3.757534919e-13;4.893646599e-10;4.508876779e-12;1.730044163e-10;7.717602057e-13;2.63712858e-12;1.046508664e-13;2.890608863e-09;2.00176542e-11;6.646109774e-10;1.256786287e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.550803704e-09;0.1351687366;0.001706899188;79.12181301;20.74131135
128.611;1747836064.219;4:01:04 PM;1;3;3.868733984e-05;6.709306035e-06;1.375425652e-13;3.680433237e-13;4.844870616e-10;4.562473663e-12;1.719692028e-10;7.647827684e-13;2.638562329e-12;1.07627801e-14;2.865884197e-09;1.984434145e-11;6.620270443e-10;1.940904848e-13;3.813469722e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.152628028e-09;0.1378832631;0.003937358679;79.04196706;20.81621231
130.478;1747836066.086;4:01:06 PM;1;3;3.897830175e-05;6.647880127e-06;1.667987309e-13;4.132614119e-13;4.851035684e-10;4.592884233e-12;1.724535237e-10;7.542175977e-13;2.589398531e-12;4.999999912e-15;2.880014005e-09;1.984316531e-11;6.671270203e-10;1.951742262e-13;2.654603628e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.745031061e-10;0.1382325953;0.003930178324;78.9990693;20.85876793
132.344;1747836067.952;4:01:07 PM;1;3;3.891471351e-05;6.686208053e-06;1.900547048e-13;4.493849954e-13;4.85186169e-10;4.626383911e-12;1.723678561e-10;7.194839884e-13;2.5393201e-12;4.999999912e-15;2.878446592e-09;1.99324602e-11;6.638685712e-10;2.224127187e-13;6.375678658e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.261764426e-09;0.1395736169;0.004856662149;79.06531565;20.79025407
134.211;1747836069.819;4:01:09 PM;1;3;3.880334043e-05;6.617373856e-06;1.557810819e-13;4.532918637e-13;4.851007929e-10;4.673827731e-12;1.725480869e-10;7.644388052e-13;2.567062231e-12;4.999999912e-15;2.883789429e-09;1.982677217e-11;6.642325023e-10;2.063631248e-13;3.072570003e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.122042206e-09;0.1407896596;0.004287931449;79.08495387;20.76996854
136.077;1747836071.685;4:01:11 PM;1;3;3.876855408e-05;6.699031019e-06;1.265742068e-13;4.489160508e-13;4.881121618e-10;4.687428831e-12;1.721563031e-10;8.353048071e-13;2.608831987e-12;4.999999912e-15;2.882712735e-09;1.997422366e-11;6.673797626e-10;1.731498517e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.699790875e-09;0.1410622052;0.003198267308;79.01089133;20.84484819
137.943;1747836073.551;4:01:13 PM;1;3;3.886262493e-05;6.686208053e-06;3.023336247e-13;3.398251461e-13;4.899560202e-10;4.635690269e-12;1.722845755e-10;8.086204232e-13;2.615839403e-12;1.874576069e-14;2.884892991e-09;1.995133225e-11;6.626509341e-10;1.151229448e-13;1.520927617e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.330789399e-09;0.1394439728;0.001396836507;79.13725927;20.72189992
139.81;1747836075.418;4:01:15 PM;1;3;3.888962237e-05;6.714464689e-06;6.68771001e-14;3.082223062e-13;4.884775362e-10;4.621156756e-12;1.732611693e-10;8.63526156e-13;2.684106626e-12;2.953691979e-14;2.881626715e-09;1.99885837e-11;6.641336925e-10;1.212545418e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.230846696e-08;0.1387463462;0.001572277275;79.07821302;20.78146835
141.676;1747836077.284;4:01:17 PM;1;3;3.894687688e-05;6.807738828e-06;1.007674169e-13;3.717943379e-13;4.857271252e-10;4.566299595e-12;1.732071986e-10;8.032137238e-13;2.619752072e-12;7.857677996e-14;2.890135464e-09;1.995746277e-11;6.647784545e-10;1.430817677e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.978050937e-09;0.1369556455;0.002252528241;79.10905574;20.75173608
143.543;1747836079.151;4:01:19 PM;1;3;3.895020927e-05;6.668290098e-06;1.312257865e-13;3.724474884e-13;4.86343521e-10;4.60080498e-12;1.724330956e-10;7.426791929e-13;2.621743534e-12;4.212867441e-14;2.875047977e-09;1.982458642e-11;6.680349607e-10;1.832774248e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.302796648e-09;0.1384665095;0.003522773093;78.95146122;20.9065495
145.409;1747836081.017;4:01:21 PM;1;3;3.888292849e-05;6.650420346e-06;1.708379803e-13;3.836921828e-13;4.891867467e-10;4.571092636e-12;1.730719873e-10;7.445530737e-13;2.541895514e-12;1.150502406e-14;2.893594475e-09;2.005039364e-11;6.672866149e-10;2.294648033e-13;4.057350159e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.786492561e-09;0.1369512156;0.005011646956;79.07137493;20.7866622
147.275;1747836082.883;4:01:22 PM;1;3;3.898933574e-05;6.732499514e-06;1.926204286e-13;4.599515755e-13;4.86169327e-10;4.5882677e-12;1.732552019e-10;7.583664057e-13;2.552304071e-12;4.999999912e-15;2.892141637e-09;1.999955583e-11;6.695510812e-10;2.043131289e-13;7.661338469e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.655375632e-09;0.1376877783;0.004286685325;79.00685036;20.85117518
149.142;1747836084.750;4:01:24 PM;1;3;3.889919026e-05;6.719605608e-06;1.879558927e-13;4.462666402e-13;4.859369573e-10;4.591122621e-12;1.728302779e-10;7.861156929e-13;2.619842928e-12;4.999999912e-15;2.897265761e-09;2.007796013e-11;6.700583421e-10;2.176098115e-13;1.162106571e-13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.241500097e-09;0.1375287827;0.00476394413;79.02530852;20.83239875
151.008;1747836086.616;4:01:26 PM;1;3;3.882750389e-05;6.602170288e-06;1.766664343e-13;4.586892389e-13;4.902747652e-10;4.745502168e-12;1.738720695e-10;8.397652148e-13;2.590058376e-12;4.999999912e-15;2.904630536e-09;2.004482691e-11;6.689535592e-10;1.678053177e-13;5.108538375e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.588712465e-09;0.1419869772;0.003090381234;79.08780705;20.76711559
152.875;1747836088.483;4:01:28 PM;1;3;3.876817937e-05;6.724764262e-06;1.094020301e-13;4.636240393e-13;4.867706793e-10;4.795853818e-12;1.741830291e-10;8.743022582e-13;2.681943643e-12;4.999999912e-15;2.902762253e-09;2.00632861e-11;6.736800562e-10;1.507127891e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.50094963e-09;0.1433592233;0.002476331575;78.96240711;20.89175733
154.741;1747836090.349;4:01:30 PM;1;3;3.883652607e-05;6.686208053e-06;1.209762677e-13;3.284301271e-13;4.910612472e-10;4.686016332e-12;1.740649014e-10;9.121293131e-13;2.699436161e-12;7.795699578e-14;2.909803509e-09;2.011535383e-11;6.688372078e-10;1.113385371e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.410936322e-09;0.1395728962;0.001249478286;79.12203871;20.73713891
156.607;1747836092.215;4:01:32 PM;1;3;3.879424912e-05;6.668290098e-06;1.370502155e-13;3.279965275e-13;4.890012839e-10;4.642977409e-12;1.735834532e-10;8.78835958e-13;2.688213801e-12;9.651208597e-14;2.892756257e-09;2.000359253e-11;6.663471996e-10;1.588067785e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.556077289e-09;0.1390245405;0.002741519729;79.08586247;20.77237147
158.474;1747836094.082;4:01:34 PM;1;3;3.897152055e-05;6.732499514e-06;1.686710125e-13;4.290845565e-13;4.879194826e-10;4.648083134e-12;1.737681804e-10;7.334253647e-13;2.624879264e-12;5.852623616e-14;2.885590655e-09;2.001826829e-11;6.644853001e-10;1.982611937e-13;3.114635692e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.557318697e-09;0.1398397193;0.004031303004;79.08595615;20.77017283
160.34;1747836095.948;4:01:35 PM;1;3;3.88377739e-05;6.696471246e-06;2.081493344e-13;4.078850159e-13;4.879115445e-10;4.634975997e-12;1.726908616e-10;7.371446118e-13;2.588805255e-12;1.899914721e-14;2.883600025e-09;1.984076965e-11;6.655250795e-10;2.613279872e-13;7.374297299e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.661168053e-10;0.1394555344;0.006085230741;79.05508164;20.7993776
162.207;1747836097.815;4:01:37 PM;1;3;3.882937017e-05;6.714464689e-06;2.218078965e-13;5.281518495e-13;4.886481775e-10;4.611019899e-12;1.735023097e-10;7.22240464e-13;2.525768006e-12;4.999999912e-15;2.883812966e-09;1.994287374e-11;6.638734007e-10;2.538831775e-13;7.03842163e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.254056656e-08;0.1391212602;0.005847849112;79.09162051;20.76341039
164.073;1747836099.681;4:01:39 PM;1;3;3.886424383e-05;6.630071766e-06;1.802980101e-13;4.766498611e-13;4.859703751e-10;4.641565344e-12;1.72961076e-10;7.698156348e-13;2.549846402e-12;4.999999912e-15;2.896328954e-09;1.99694792e-11;6.654622964e-10;2.027395585e-13;7.84448461e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.298928581e-09;0.1393644157;0.004241077496;79.12542625;20.73096826
165.939;1747836101.547;4:01:41 PM;1;3;3.886759441e-05;6.699031019e-06;1.315583384e-13;4.122508812e-13;4.872421355e-10;4.656817466e-12;1.720900089e-10;8.263223547e-13;2.596205586e-12;4.999999912e-15;2.869016136e-09;1.979334925e-11;6.640865635e-10;1.791893457e-13;2.1509143e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.19517336e-09;0.1406844628;0.0034324282;79.01116813;20.84471498
167.806;1747836103.414;4:01:43 PM;1;3;3.871457739e-05;6.640242191e-06;9.102815073e-14;3.705777276e-13;4.865157166e-10;4.657948506e-12;1.727676335e-10;8.206033509e-13;2.613465867e-12;4.999999912e-15;2.877719618e-09;1.99607917e-11;6.628730898e-10;1.659514404e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.239902895e-09;0.1402846738;0.00298052532;79.08455629;20.77217851
169.672;1747836105.280;4:01:45 PM;1;3;3.878759526e-05;6.732499514e-06;7.189259225e-14;3.224493697e-13;4.867107828e-10;4.667220169e-12;1.725970616e-10;8.136702575e-13;2.641814068e-12;2.627672216e-14;2.873697058e-09;1.981810202e-11;6.64862887e-10;1.1024434e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.12891714e-08;0.140486813;0.001228966664;79.01781474;20.84046948
171.539;1747836107.147;4:01:47 PM;1;3;3.867783016e-05;6.709306035e-06;9.31956335e-14;3.525338929e-13;4.869889492e-10;4.705138622e-12;1.736381039e-10;8.356064863e-13;2.621324165e-12;2.870656322e-14;2.888539852e-09;1.99803056e-11;6.640825667e-10;1.496678757e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.251958141e-09;0.1412131719;0.002460126464;79.1117464;20.7445803
173.405;1747836109.013;4:01:49 PM;1;3;3.890451262e-05;6.781701813e-06;1.404592724e-13;3.590881661e-13;4.862725778e-10;4.508480395e-12;1.735303568e-10;7.432068741e-13;2.582660865e-12;3.931103286e-14;2.880775618e-09;1.994557124e-11;6.667966734e-10;1.879748391e-13;4.127043352e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.375115359e-09;0.1354402877;0.003728966455;79.00865217;20.85217858
175.271;1747836110.879;4:01:50 PM;1;3;3.870394357e-05;6.696471246e-06;2.511680642e-13;3.920699215e-13;4.897673933e-10;4.627133746e-12;1.729756199e-10;7.588329379e-13;2.576339099e-12;4.999999912e-15;2.856746839e-09;1.969521594e-11;6.591479584e-10;2.563533153e-13;4.76927593e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;9.242747155e-10;0.1404698569;0.005937092774;79.05425615;20.7993369
177.138;1747836112.746;4:01:52 PM;1;3;3.884936086e-05;6.729920187e-06;1.871021648e-13;4.583242965e-13;4.841665402e-10;4.606326605e-12;1.724072413e-10;6.958422553e-13;2.509481555e-12;4.999999912e-15;2.867506899e-09;1.986839165e-11;6.630517801e-10;2.406074201e-13;6.434071754e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.169937887e-09;0.1394278233;0.005447213638;79.02188427;20.83324069
179.004;1747836114.612;4:01:54 PM;1;3;3.873609603e-05;6.735072475e-06;1.592493363e-13;4.836381946e-13;4.873925152e-10;4.591902379e-12;1.717775366e-10;7.564970785e-13;2.529980782e-12;4.999999912e-15;2.876330951e-09;1.975056403e-11;6.666293073e-10;2.684104566e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.74847542e-09;0.1385392041;0.006198715354;78.99383974;20.86142234
180.871;1747836116.479;4:01:56 PM;1;3;3.873762762e-05;6.773910627e-06;1.19897988e-13;4.232152823e-13;4.837906187e-10;4.650812287e-12;1.721410098e-10;8.24391228e-13;2.575206107e-12;4.999999912e-15;2.898917328e-09;2.005858153e-11;6.667821295e-10;1.527419006e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.012878421e-10;0.1393129503;0.002548058866;79.11280497;20.74533402
182.737;1747836118.345;4:01:58 PM;1;3;3.891045344e-05;6.686208053e-06;1.193464137e-13;3.429852431e-13;4.87428653e-10;4.680483431e-12;1.734064697e-10;8.068382659e-13;2.644113878e-12;1.980312378e-14;2.891287876e-09;1.988240302e-11;6.631428739e-10;1.30513425e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.086624748e-09;0.1403939289;0.001858831506;79.15169122;20.70605602
184.603;1747836120.211;4:02:00 PM;1;3;3.904205369e-05;6.722180842e-06;7.884858267e-14;3.552320113e-13;4.86296059e-10;4.620005767e-12;1.726634807e-10;8.866087118e-13;2.603755319e-12;3.371459809e-14;2.877306615e-09;1.977859543e-11;6.609786052e-10;1.291917148e-13;2.774079658e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.656645532e-09;0.1391634709;0.00186520678;79.12882903;20.73014229
186.47;1747836122.078;4:02:02 PM;1;3;3.873998867e-05;6.559288067e-06;1.209090472e-13;3.4762243e-13;4.882684812e-10;4.529476186e-12;1.73552131e-10;7.529920155e-13;2.606444574e-12;4.154921578e-14;2.883759231e-09;1.991810709e-11;6.661046159e-10;1.366440327e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.213603631e-09;0.1359419231;0.002053256386;79.04406818;20.81793664
188.336;1747836123.944;4:02:03 PM;1;3;3.874537651e-05;6.67851873e-06;1.581148136e-13;3.889381764e-13;4.874355919e-10;4.554869936e-12;1.731572247e-10;7.444385277e-13;2.532318756e-12;6.249035035e-14;2.897507123e-09;1.993387747e-11;6.681104003e-10;2.095611011e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.550107952e-09;0.1362946211;0.004322393453;79.07288;20.78650299
190.203;1747836125.811;4:02:05 PM;1;3;3.889486834e-05;6.797319202e-06;2.101460553e-13;4.371342426e-13;4.8750598e-10;4.632050819e-12;1.730824511e-10;7.158077299e-13;2.534185969e-12;4.999999912e-15;2.885539363e-09;2.016167615e-11;6.678014808e-10;2.758458338e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.713347351e-09;0.1392825768;0.006413702519;79.01010583;20.84419789
192.069;1747836127.677;4:02:07 PM;1;3;3.888939682e-05;6.704166481e-06;2.101883392e-13;4.606773947e-13;4.872183768e-10;4.649567623e-12;1.726472437e-10;7.608605044e-13;2.462614748e-12;4.999999912e-15;2.884791517e-09;1.984777967e-11;6.640679118e-10;2.765412953e-13;5.627958969e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;5.691830341e-09;0.1400718133;0.00653314001;79.09453868;20.75885637
193.935;1747836129.543;4:02:09 PM;1;3;3.896660564e-05;6.686208053e-06;1.758067026e-13;4.116560066e-13;4.866903547e-10;4.713355574e-12;1.727585575e-10;7.961610971e-13;2.54075927e-12;4.999999912e-15;2.89155877e-09;1.990960521e-11;6.697337129e-10;2.001200312e-13;6.050058187e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;4.140974327e-10;0.1413669772;0.00412800662;78.99971856;20.85478646
195.802;1747836131.410;4:02:11 PM;1;3;3.898389696e-05;6.670853509e-06;1.25824996e-13;4.033155645e-13;4.879275317e-10;4.696285028e-12;1.736533001e-10;8.053756772e-13;2.559408631e-12;4.999999912e-15;2.889958939e-09;2.001769583e-11;6.701001976e-10;1.396802053e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;2.550471016e-09;0.1408072291;0.002142331749;78.98060914;20.8764413
197.668;1747836133.276;4:02:13 PM;1;3;3.905670383e-05;6.797319202e-06;6.164107446e-14;3.780728172e-13;4.85882945e-10;4.655084911e-12;1.733137384e-10;8.247731382e-13;2.644513298e-12;2.473897619e-14;2.883177475e-09;1.992525242e-11;6.654469753e-10;1.754218922e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;6.435650973e-09;0.1398772981;0.003271095215;79.05124729;20.80560432
199.535;1747836135.143;4:02:15 PM;1;3;3.903338802e-05;6.701604889e-06;7.406158613e-14;3.473147876e-13;4.88850016e-10;4.596548836e-12;1.735743493e-10;8.296944945e-13;2.633102503e-12;8.417323506e-14;2.900928386e-09;1.984507871e-11;6.676959541e-10;1.789454408e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;8.305479697e-09;0.1372493224;0.003363065759;79.10046607;20.75892155
201.401;1747836137.009;4:02:17 PM;1;3;3.887236744e-05;6.68877783e-06;1.126154427e-13;3.399699955e-13;4.85952445e-10;4.585937966e-12;1.729299204e-10;7.726079433e-13;2.6605931e-12;6.16191668e-14;2.890440109e-09;2.001192441e-11;6.645064499e-10;2.098169999e-13;4.999999912e-15;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;7.688963886e-09;0.1374759227;0.004343459751;79.11672806;20.74145256
203.267;1747836138.875;4:02:18 PM;1;3;3.890134758e-05;6.797319202e-06;1.498799592e-13;4.088438301e-13;4.882631521e-10;4.570987686e-12;1.73006276e-10;7.986497206e-13;2.560253225e-12;4.616696836e-14;2.891153983e-09;2.020169795e-11;6.67187583e-10;2.796187489e-13;3.256663805e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1.437750483e-10;0.1370955606;0.006571032594;79.05832602;20.79800738
205.134;1747836140.742;4:02:20 PM;1;3;3.88954395e-05;6.779103387e-06;1.894986311e-13;4.403381143e-13;4.878423221e-10;4.610052791e-12;1.734850735e-10;7.22647582e-13;2.527497526e-12;4.999999912e-15;2.891429762e-09;1.998003499e-11;6.655302975e-10;3.640767429e-13;5.392940529e-14;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;3.574119825e-09;0.1384652008;0.009254703929;79.09234007;20.75994003
